"BTC","ETH","XRP","DOGE"
0,0,0,0
0.131105330932663,0.0674031615978532,0.22394200648997,0.03516969995081
-0.218703566257369,-0.195204078711221,-0.21821938385385,-0.0620217067248965
0.209000408495789,0.455778109525196,0.350016573770353,0.078374537360506
0.0678524038262751,-0.277025456284999,-0.192632997218359,0.0110105955425639
0.222477157470285,0.226934377719705,0.406525038812037,-0.132142298140172
0.0847851230669194,-0.0923178942942999,-0.255692655791133,-0.0408103814764762
-0.26899449824661,-0.271895231665394,-0.331242760099536,0.174756636049517
0.0356425371374662,0.289263480621601,0.863583187097851,0.238825025230286
-0.105432823889774,0.211809563102408,0.398363338788869,0.135458812866696
0.615022747961459,-0.0975400166842776,-0.249048568321857,-0.205691799348903
-0.120993679194504,0.0843834600614972,-0.176119678640686,0.87418306737283
0.116551799341093,-0.098117186534434,0.147948753171618,-0.0666068759446663
-0.403082949363816,0.427271782810693,-0.340437942875696,-0.111601885168733
0.67504941983927,0.147396515013912,0.140444015444021,-0.25922239572852
0.145551605730521,0.10027485476484,-0.124426063014324,-0.21775284914192
-0.0284825236464896,-0.0265767287605674,0.332294880924118,-0.0353797169237956
-0.137712833679377,-0.180767289641,-0.413601082202754,-0.0317722994908647
-0.0356048752023266,-0.0447259334888558,0.823651145602367,0.0140206215220058
-0.0962818580521979,-0.1694598541749,-0.114661151565669,-0.113928248265728
0.0854934085629377,-0.0354061476474231,-0.849725902460157,0.13997272537775
-0.369214067316036,-0.0862411060016025,3.21540847573712,-0.202389194117064
0.397740479488084,0.0147759672681373,0.996876790404541,0.0177400302408639
0.423682033265399,0.0061704833050531,-0.0853653083356588,-0.0121994737100417
-0.272172190155849,0.304782701197457,-0.225106400208751,0.0923017213825827
-0.111263866767262,0.225655677501204,-0.457390102611472,-0.106635862474562
0.430078844401917,0.00425643361722083,1.3470535173675,0.190444968965821
0.0421271095625733,-0.03459377337318,-0.206311975106474,-0.0605245556407606
-0.312029365662326,0.00875619228847446,-0.582906486469156,-0.0872218483231172
0.0793668477034124,-0.0772896643267061,3.37355326783874,0.151939962010653
-0.128224802527454,-0.0278967596490746,-0.105215203659293,-0.0712528043010449
0.16270469109707,-0.0140385138988283,-0.213120275428488,-0.139393378309382
-0.147512493174568,0.328027112614915,-0.188097305337973,0.526616964713268
0.142874470858885,-0.198639879359507,-0.09837823425763,-0.0400733325328523
-0.0135606898417472,-0.0454618402249382,0.178413239230959,0.12227367226645
-0.189716856902085,-0.124976815614748,-0.0535998051338001,0.147571425831741
0.0191553178287869,-0.025844662472121,-0.323429150086684,-0.260587619287785
0.23477091513342,0.0323046123474109,0.292211173170563,-0.131368463479603
0.0544096696873035,0.0837728336699239,-0.057572813422176,0.116107496255994
0.175414322319705,0.062209555177845,0.558475041097432,-0.0740167169997267
-0.16295032440113,0.0361494186154803,0.0895932065573872,0.13988330558283
-0.0323333672739587,-0.261885698443371,-0.187300061586639,-0.0247560350559524
-0.144189011149951,0.0978887584317647,0.248806773761832,-0.0505019885732435
0.0398353743355935,-0.134977829653586,0.00201100563140888,-0.056401690811552
-0.0820308939562064,-0.12015426725728,-0.1786901725529,0.0480553622465332
-0.528016913306975,-0.200014315766361,-0.467152709014274,-0.205085688128527
0.74705315891944,0.165643326966018,1.1375105523396,0.014271583205675
0.169597007753675,-0.125205013151786,-0.3822237541544,0.243197187542638
-0.0934295403442816,0.112316852608262,-0.226174917664279,0.0425525479211413
0.0057793818842562,0.357562838420959,0.473471287293281,-0.159552564176039
0.184624637660984,0.006759094231646,0.265299544056829,0.151886769588715
0.284454090848118,-0.0350585267120995,-0.275845292682536,-0.107361881179973
