"date","Daily.sent","Daily.vol","Daily.sent.diff","Daily.vol.diff"
2021-05-27,0.243568301137824,16136,0,0
2021-05-28,0.213565648953933,16457,-0.123179625771228,0.0198934060485869
2021-05-29,0.202505963465818,14767,-0.0517858819631645,-0.10269186364465
2021-05-30,0.282574750859009,14705,0.39538977530756,-0.00419855082278053
