"date","avg.sent","volume"
2021-05-28 13:00:00,0.34892807424594,440
2021-05-28 14:00:00,0.378158767772512,427
2021-05-28 15:00:00,0.401683856502242,452
2021-05-28 16:00:00,0.416204494382022,455
2021-05-28 17:00:00,0.307206489675516,345
2021-05-28 18:00:00,0.337278551532033,364
2021-05-28 19:00:00,0.291753424657534,368
2021-05-28 20:00:00,0.256698005698006,357
2021-05-28 21:00:00,0.20535472972973,301
2021-05-28 22:00:00,0.23937037037037,276
2021-05-28 23:00:00,0.2094,271
2021-05-29 00:00:00,0.23291914893617,238
2021-05-29 01:00:00,0.316202380952381,258
2021-05-29 02:00:00,0.318339622641509,215
2021-05-29 03:00:00,0.307179104477612,203
2021-05-29 04:00:00,0.595937662337662,388
2021-05-29 05:00:00,0.482918495297806,322
2021-05-29 06:00:00,0.358698717948718,318
2021-05-29 07:00:00,0.300323333333333,302
2021-05-29 08:00:00,0.348306859205776,279
2021-05-29 09:00:00,0.371859424920128,316
2021-05-29 10:00:00,0.387634615384615,312
2021-05-29 11:00:00,0.300556291390728,309
2021-05-29 12:00:00,0.293,304
2021-05-29 13:00:00,0.252979797979798,298
2021-05-29 14:00:00,0.306016286644951,312
2021-05-29 15:00:00,0.254058461538462,332
2021-05-29 16:00:00,0.276175496688742,306
2021-05-29 17:00:00,0.209040462427746,359
2021-05-29 18:00:00,0.204239543726236,266
2021-05-29 19:00:00,0.248402173913043,284
2021-05-29 20:00:00,0.19442962962963,279
2021-05-29 21:00:00,0.234496323529412,276
2021-05-29 22:00:00,0.233632124352332,196
2021-05-29 23:00:00,0.273855721393035,206
2021-05-30 00:00:00,0.256383561643836,220
2021-05-30 01:00:00,0.237683673469388,196
2021-05-30 02:00:00,0.258310526315789,195
2021-05-30 03:00:00,0.321207729468599,208
2021-05-30 04:00:00,0.327508021390374,188
2021-05-30 05:00:00,0.361822134387352,257
2021-05-30 06:00:00,0.283069852941176,273
2021-05-30 07:00:00,0.234595744680851,336
2021-05-30 08:00:00,0.275808988764045,271
2021-05-30 09:00:00,0.27744347826087,239
2021-05-30 10:00:00,0.354176211453745,230
2021-05-30 11:00:00,0.25568932038835,314
