"date","Daily.sent","Daily.vol","Daily.sent.diff","Daily.vol.diff"
2021-05-27,0.166477361495756,3363,0,0
2021-05-28,0.169384280719418,3391,0.0174613484833295,0.00832589949449902
2021-05-29,0.148994758144443,2722,-0.120374349310191,-0.197286936007078
2021-05-30,0.17687367478526,3165,0.187113405786996,0.162747979426892
